#Results from heasarc_fermilpsc: Fermi LAT 12-Year Point Source Catalog (4FGL-DR3)
#Coordinate system:  Equatorial
|name              |ra        |dec      |flux_1_100_gev|flux_1_100_gev_error|detection_significance|spectrum_type   |alt_gammaray_name_1|assoc_name                  |analysis_flags|
|4FGL J1545.0-6642 |15 45 00.2|-66 42 06|    2.9189e-10|          4.4245e-11|               14.4595|PowerLaw        |3FGL J1545.0-6641  |1RXS J154458.3-664153       |           000|
|4FGL J0052.9-6644 |00 52 59.8|-66 44 11|    1.3489e-10|          2.3197e-11|                8.1311|PowerLaw        |                   |PMN J0052-6641              |           000|
|4FGL J1353.6-6640 |13 53 37.3|-66 40 19|    1.1256e-09|          7.2839e-11|               27.3999|PowerLaw        |3FGL J1353.5-6640  |1RXS J135341.1-664002       |           000|
|4FGL J0200.6-6637 |02 00 38.4|-66 37 34|    2.5643e-10|          2.8180e-11|               12.6881|PowerLaw        |3FGL J0200.9-6635  |PMN J0201-6638              |           000|
|4FGL J2108.9-6638 |21 08 58.5|-66 38 29|    7.1648e-10|          4.1273e-11|               28.0694|PowerLaw        |3FGL J2109.1-6638  |PKS 2104-668                |           000|
|4FGL J0216.8-6635 |02 16 52.0|-66 35 23|    7.2205e-10|          4.3821e-11|               28.6102|LogParabola     |3FGL J0217.0-6635  |RBS 0300                    |           000|
|4FGL J0112.0-6634 |01 12 05.7|-66 34 31|    1.9391e-10|          2.6474e-11|               13.7464|LogParabola     |                   |PKS 0110-668                |           000|
|4FGL J0416.0-6628 |04 16 04.7|-66 28 25|    1.1352e-10|          2.1851e-11|                6.9079|PowerLaw        |                   |PMN J0416-6629              |           000|
|4FGL J1333.0-6626 |13 33 03.6|-66 26 19|    4.0549e-10|          7.2857e-11|                5.9586|LogParabola     |                   |AT20G J133254-662826        |           009|
|4FGL J1501.2-6624 |15 01 12.8|-66 24 57|    2.0521e-10|          4.3148e-11|                5.4497|PowerLaw        |                   |1RXS J150054.2-662400       |           004|
|4FGL J2130.8-6623 |21 30 48.8|-66 23 15|    8.3604e-10|          5.1184e-11|               26.7994|LogParabola     |3FGL J2131.1-6625  |SUMSS J213038-662356        |           000|
|4FGL J0700.5-6610 |07 00 31.0|-66 10 49|    4.3456e-09|          9.5485e-11|               93.5234|LogParabola     |3FGL J0700.6-6610  |PKS 0700-661                |           000|
|4FGL J0154.5-6604 |01 54 35.1|-66 04 45|    7.2333e-10|          4.2672e-11|               29.1934|LogParabola     |                   |PKS 0153-663                |           000|
|4FGL J0730.7-6602 |07 30 46.6|-66 02 47|    2.9578e-10|          3.6032e-11|               15.5915|PowerLaw        |3FGL J0730.5-6606  |PMN J0730-6602              |           000|
|4FGL J0535.7-6604c|05 35 47.3|-66 04 45|    9.3662e-11|          3.0155e-11|                4.8587|LogParabola     |                   |PKS 0535-66                 |           032|
|4FGL J1547.6-6601 |15 47 37.7|-66 01 36|    1.9980e-10|          3.8536e-11|                5.2760|PowerLaw        |                   |1RXS J154730.5-655754       |           016|
|4FGL J0314.6-6549 |03 14 38.2|-65 49 04|    1.7169e-10|          2.4767e-11|                8.8405|PowerLaw        |                   |PKS 0313-660                |           000|
|4FGL J1155.6-6547 |11 55 38.2|-65 47 40|    4.2042e-10|          7.6271e-11|                7.1713|LogParabola     |                   |WISEA J115414.97-654215.0   |           003|
|4FGL J2255.8-6543 |22 55 53.7|-65 43 49|    7.0323e-11|          2.1758e-11|                5.1391|PowerLaw        |                   |PMN J2256-6533              |           000|
|4FGL J1406.6-6523 |14 06 39.6|-65 23 51|    2.4161e-10|          5.8667e-11|                3.7126|PowerLaw        |                   |1RXS J140629.8-652251       |         12312|
|4FGL J1413.1-6519 |14 13 10.7|-65 19 56|    5.3309e-10|          7.5565e-11|                9.5192|PowerLaw        |3FGL J1413.2-6518  |Circinus galaxy             |           016|
|4FGL J1051.2-6517 |10 51 15.9|-65 17 59|    6.6006e-10|          6.3624e-11|               14.1579|PowerLaw        |3FGL J1051.5-6517  |PKS 1049-650                |           000|
|4FGL J2134.3-6511 |21 34 21.9|-65 11 09|    1.7405e-10|          3.0001e-11|                7.1381|PowerLaw        |2FGL J2134.5-6513  |PKS 2130-654                |           016|
|4FGL J0003.3-5905 |00 03 23.6|-59 05 43|    1.2143e-10|          2.1709e-11|                6.9098|PowerLaw        |                   |PMN J0003-5905              |           004|
|4FGL J1231.6-6511 |12 31 40.1|-65 11 38|    1.7733e-09|          1.1228e-10|               19.7424|PLSuperExpCutoff|3FGL J1231.7-6513  |PSR J1231-6511              |           000|
|4FGL J1803.4-6510 |18 03 27.4|-65 10 24|    3.0316e-10|          3.8888e-11|                9.7142|LogParabola     |                   |PKS 1758-651                |           000|
|4FGL J1724.2-6501 |17 24 16.0|-65 01 03|    1.8714e-10|          3.2385e-11|                6.5255|PowerLaw        |                   |NGC 6328                    |           000|
|4FGL J2024.8-6459 |20 24 48.2|-64 59 29|    2.0381e-10|          2.8909e-11|                8.8456|PowerLaw        |                   |PMN J2024-6458              |           000|
|4FGL J0912.1-6449 |09 12 11.5|-64 49 28|    4.7065e-10|          4.8243e-11|               13.1482|LogParabola     |3FGL J0912.2-6452  |NGC 2808                    |           000|
|4FGL J1849.3-6447 |18 49 22.5|-64 47 01|    1.5874e-10|          3.4976e-11|                9.2977|LogParabola     |                   |1RXS J184924.8-644933       |           000|
|4FGL J0343.2-6444 |03 43 15.9|-64 44 06|    7.2641e-10|          4.1591e-11|               27.7890|PowerLaw        |3FGL J0343.3-6443  |PMN J0343-6442              |           000|
|4FGL J1028.7-6431c|10 28 43.7|-64 31 50|    2.5762e-10|          6.1456e-11|                5.6157|LogParabola     |1FGL J1029.2-6422  |PMN J1028-6441              |           032|
|4FGL J2321.7-6438 |23 21 44.0|-64 38 43|    5.7529e-10|          3.6467e-11|               25.5889|PowerLaw        |3FGL J2321.2-6439  |PMN J2321-6438              |           000|
|4FGL J1647.4-6438 |16 47 28.9|-64 38 43|    7.7162e-10|          5.4452e-11|               20.4700|LogParabola     |3FGL J1647.1-6438  |PMN J1647-6437              |           000|
|4FGL J0316.2-6437 |03 16 12.8|-64 37 40|    5.7899e-10|          4.0034e-11|               28.2963|LogParabola     |3FGL J0316.2-6436  |SUMSS J031614-643732        |           000|
|4FGL J0622.4-6433 |06 22 27.4|-64 33 28|    6.8067e-11|          2.2155e-11|                4.8424|PowerLaw        |                   |RX J062308.0-643619         |           000|
|4FGL J1917.7-6442 |19 17 43.8|-64 42 03|    1.7643e-10|          3.4299e-11|                5.6133|LogParabola     |                   |PMN J1917-6435              |           000|
|4FGL J1558.9-6432 |15 58 57.0|-64 32 25|    1.5135e-09|          6.6453e-11|               38.6609|PowerLaw        |3FGL J1558.9-6432  |PMN J1558-6432              |           000|
|4FGL J1041.3-6437 |10 41 20.4|-64 37 01|    3.8498e-10|          6.2894e-11|                6.7874|LogParabola     |                   |AT20G J104117-643103        |           016|
|4FGL J0756.3-6431 |07 56 20.3|-64 31 07|    2.3377e-10|          3.3891e-11|                9.6843|PowerLaw        |3FGL J0756.3-6433  |SUMSS J075625-643031        |           000|
|4FGL J1355.2-6420e|13 55 12.5|-64 20 42|    3.8449e-10|          9.8578e-11|                9.6199|PowerLaw        |3FGL J1356.6-6428  |HESS J1356-645              |           000|
|4FGL J1356.9-6432 |13 56 56.2|-64 32 24|    2.6205e-09|          1.3184e-10|               20.3197|PLSuperExpCutoff|3FGL J1356.6-6428  |PSR J1357-6429              |           000|
|4FGL J1503.6-6427 |15 03 38.4|-64 27 06|    5.5087e-10|          7.7586e-11|                8.4235|LogParabola     |3FGL J1503.7-6426  |AT20G J150350-642539        |           000|
|4FGL J1754.5-6425 |17 54 33.4|-64 25 05|    3.5338e-10|          3.7011e-11|               12.2390|PowerLaw        |3FGL J1754.3-6424  |PMN J1754-6423              |           000|
|4FGL J0101.1-6422 |01 01 11.9|-64 22 06|    2.0884e-09|          6.8348e-11|               61.0144|PLSuperExpCutoff|3FGL J0101.0-6422  |PSR J0101-6422              |           000|
|4FGL J0509.9-6417 |05 09 57.0|-64 17 21|    3.5051e-10|          3.2585e-11|               17.7461|PowerLaw        |3FGL J0509.7-6418  |RBS 0625                    |           000|
|4FGL J1123.5-6418 |11 23 33.4|-64 18 39|    6.4476e-10|          9.2519e-11|                7.2757|LogParabola     |3FGL J1123.2-6415  |AT20G J112319-641735        |           008|
|4FGL J1045.7-6414 |10 45 43.8|-64 14 37|    5.2245e-10|          6.6949e-11|                9.0594|LogParabola     |3FGL J1045.3-6414  |1RXS J104537.2-641438       |           000|
|4FGL J1807.9-6412 |18 07 58.2|-64 12 32|    2.4094e-10|          3.4616e-11|                7.9926|PowerLaw        |                   |PMN J1807-6413              |           016|
|4FGL J2141.7-6410 |21 41 43.3|-64 10 45|    2.4579e-09|          7.2470e-11|               65.8273|LogParabola     |3FGL J2141.6-6412  |PMN J2141-6411              |           000|
|4FGL J0826.4-6404 |08 26 29.5|-64 04 33|    3.8399e-10|          4.2193e-11|               17.6564|PowerLaw        |3FGL J0826.3-6400  |SUMSS J082627-640414        |           000|
|4FGL J0938.9-6403 |09 38 59.3|-64 03 06|    2.9401e-10|          4.0775e-11|                8.5735|PowerLaw        |3FGL J0937.8-6407  |1RXS J093850.5-640334       |           000|
|4FGL J1547.9-6403 |15 47 58.1|-64 03 04|    1.8229e-10|          6.8733e-11|                6.8984|LogParabola     |                   |PMN J1548-6401              |           000|
|4FGL J0009.8-6358 |00 09 53.8|-63 58 11|    5.3258e-11|          1.8023e-11|                4.4170|PowerLaw        |                   |PMN J0009-6357              |           004|
|4FGL J1315.9-6349c|13 15 58.2|-63 49 46|    6.5302e-10|          1.2183e-10|                5.2365|PowerLaw        |                   |PMN J1315-6354              |           032|
|4FGL J1302.9-6349 |13 02 54.6|-63 49 49|    4.1154e-10|          1.6676e-10|                5.4398|PowerLaw        |                   |PSR B1259-63                |           004|
|4FGL J0823.1-6330 |08 23 10.9|-63 30 07|    1.4757e-10|          3.3457e-11|                7.6098|PowerLaw        |                   |1RXS J082316.0-632928       |           000|
|4FGL J0624.1-6330 |06 24 09.7|-63 30 35|    8.9779e-11|          2.4952e-11|                4.0784|PowerLaw        |                   |PMN J0624-6327              |           000|
|4FGL J0921.7-6317 |09 21 46.9|-63 17 26|    3.7258e-10|          4.8294e-11|                9.0156|LogParabola     |                   |2S 0921-630                 |           002|
|4FGL J1619.8-6314 |16 19 53.6|-63 14 39|    1.3050e-10|          3.7529e-11|                6.4530|PowerLaw        |                   |1RXS J161946.9-631530       |           000|
|4FGL J0700.1-6311 |07 00 12.0|-63 11 11|    2.2595e-10|          3.1780e-11|                9.9049|PowerLaw        |3FGL J0700.3-6310  |SUMSS J065958-631238        |           000|
|4FGL J1303.0-6312e|13 03 00.0|-63 12 00|    2.3387e-09|          2.2712e-10|               19.5530|PowerLaw        |3FGL J1303.0-6312e |HESS J1303-631              |           004|
|4FGL J2321.0-6308 |23 21 01.9|-63 08 15|    1.1115e-10|          2.2528e-11|                7.6866|PowerLaw        |                   |2MASS J23203986-6309181     |           000|
|4FGL J1155.2-6259 |11 55 12.1|-62 59 15|    7.2079e-10|          1.6099e-10|                6.1055|PowerLaw        |                   |SNR G296.7-00.9             |           026|
|4FGL J1345.3-6253 |13 45 19.3|-62 53 06|    1.4809e-09|          2.3491e-10|                7.0329|LogParabola     |                   |SNR G309.2-00.6             |          8212|
|4FGL J0628.8-6250 |06 28 52.2|-62 50 26|    7.6398e-10|          4.7690e-11|               25.8794|LogParabola     |3FGL J0629.0-6248  |PKS 0628-627                |           000|
|4FGL J0225.5-5530 |02 25 31.8|-55 30 18|    2.5210e-10|          4.0548e-11|                8.4261|PowerLaw        |                   |                            |           004|
|4FGL J1139.2-6247 |11 39 16.6|-62 47 29|    2.6879e-09|          1.6752e-10|               22.2790|PLSuperExpCutoff|                   |PSR J1139-6247              |           000|
|4FGL J1203.9-6242 |12 03 56.2|-62 42 34|    5.1316e-09|          2.4015e-10|               31.3644|PLSuperExpCutoff|3FGL J1203.9-6243  |PSR J1203-6242              |           000|
|4FGL J0051.2-6242 |00 51 17.8|-62 42 13|    1.8467e-09|          6.4247e-11|               64.3746|LogParabola     |3FGL J0051.2-6241  |1RXS J005117.7-624154       |           000|
|4FGL J1305.5-6241 |13 05 35.1|-62 41 38|    3.2829e-09|          2.1444e-10|               21.6928|PowerLaw        |3FGL J1305.7-6241  |Kes 17                      |           002|
|4FGL J1208.2-6237 |12 08 12.7|-62 37 59|    4.7546e-09|          2.4530e-10|               30.4551|PLSuperExpCutoff|3FGL J1208.4-6239  |PSR J1208-6238              |           000|
|4FGL J1213.3-6240e|12 13 24.0|-62 40 37|    8.2003e-09|          2.8215e-10|               37.0560|LogParabola     |3FGL J1214.0-6236  |SNR G298.6-00.0             |           004|
|4FGL J1155.6-6245c|11 55 41.4|-62 45 55|    1.1771e-09|          1.8918e-10|                5.9174|LogParabola     |                   |SNR G296.8-00.3             |          8251|
|4FGL J1158.3-6232 |11 58 18.5|-62 32 14|    1.1266e-09|          1.5140e-10|                9.5079|LogParabola     |                   |SNR G296.8-00.3             |           004|
|4FGL J1151.4-6248 |11 51 27.5|-62 48 43|    6.4249e-10|          1.2309e-10|                5.6484|PowerLaw        |                   |SNR G296.1-00.5             |           003|
|4FGL J1149.3-6232 |11 49 21.3|-62 32 37|    2.9294e-10|          1.0323e-10|                4.4773|PowerLaw        |                   |SNR G296.1-00.5             |           000|
|4FGL J1152.6-6207 |11 52 42.0|-62 07 10|    4.6460e-10|          9.3771e-11|                4.9073|PowerLaw        |                   |SNR G296.1-00.5             |          8216|
|4FGL J2103.8-6233 |21 03 49.1|-62 33 23|    1.8659e-09|          6.6294e-11|               53.7397|LogParabola     |3FGL J2103.9-6233  |PMN J2103-6232              |           000|
|4FGL J1443.0-6227e|14 43 02.4|-62 27 00|    5.0653e-10|          8.3285e-11|               13.1575|PowerLaw        |                   |RCW 86                      |           000|
|4FGL J1350.6-6224 |13 50 41.9|-62 24 48|    5.8642e-09|          3.1496e-10|               30.4466|PLSuperExpCutoff|3FGL J1350.4-6224  |PSR J1350-6225              |           004|
|4FGL J0527.3-6223 |05 27 21.2|-62 23 42|    9.7066e-11|          2.4295e-11|                5.2419|PowerLaw        |                   |PMN J0527-6225              |           000|
|4FGL J1344.9-6228 |13 44 59.3|-62 28 37|    2.9169e-09|          3.1517e-10|               12.0614|LogParabola     |3FGL J1345.1-6224  |SNR G308.8-00.1             |          8210|
|4FGL J1343.8-6208 |13 43 51.3|-62 08 31|    1.5389e-09|          2.7264e-10|                6.9196|LogParabola     |                   |SNR G308.8-00.1             |          8210|
|4FGL J1341.7-6216 |13 41 44.1|-62 16 48|    2.1240e-09|          2.4027e-10|               11.8018|PLSuperExpCutoff|                   |PSR J1341-6220              |           002|
|4FGL J0720.0-6237 |07 20 04.4|-62 37 02|    7.4461e-11|          4.3741e-11|                7.7211|LogParabola     |                   |PMN J0719-6218              |           000|
|4FGL J1047.8-6216 |10 47 50.6|-62 16 28|    1.5005e-09|          9.6057e-11|               20.4368|LogParabola     |3FGL J1047.8-6216  |PMN J1047-6217              |           000|
